form,tags
campistos,['plural']
campito,
campitos,['plural']
campiña,
campiñas,['plural']
campo,
campo a través,['plural']
campo atrás,
campo de batalla,
campo de concentración,
campo de escombros,
campo de estudio,
campo de exterminio,
campo de fuerza,
campo de fuerzas,
campo de golf,
campo de hielo,
campo de minas,
campo de nabos,
campo de refugiados,
campo de tiro,
campo de trabajo,
campo de visión,
campo del honor,
campo electromagnético,
campo eléctrico,
campo gravitacional,
campo gravitatorio,
campo magnético,
campo santo,['alternative']
campo semántico,
campo traviesa,
campo visual,
campocorto,
campocortos,['plural']
camporista,
camporistas,['plural']
campos,['plural']
campos atrás,['plural']
campos de batalla,['plural']
campos de concentración,['plural']
campos de escombros,['plural']
campos de estudio,['plural']
campos de exterminio,['plural']
campos de fuerza,['plural']
campos de fuerzas,['plural']
campos de golf,['plural']
campos de hielo,['plural']
campos de minas,['plural']
campos de nabos,['plural']
campos de refugiados,['plural']
campos de tiro,['plural']
campos de trabajo,['plural']
campos de visión,['plural']
campos del honor,['plural']
campos electromagnéticos,['plural']
campos eléctricos,['plural']
campos gravitacionales,['plural']
campos gravitatorios,['plural']
campos magnéticos,['plural']
campos santos,['plural']
campos semánticos,['plural']
campos visuales,['plural']
camposanto,
camposantos,['plural']
campsosaurio,
campsosaurios,['plural']
campurriana,['feminine']
campurrianas,"['feminine', 'plural']"
campurrianas,['plural']
campurriano,
campurrianos,['plural']
campus,['plural']
campusera,['feminine']
campuseras,"['feminine', 'plural']"
campusero,
campuseros,['plural']
campánula,
campánulas,['plural']
camuatí,
camuatíes,['plural']
camuatís,['plural']
camucamu,
camucamus,['plural']
camuflaje,
camuflajes,['plural']
camungo,
camungos,['plural']
camuza,['alternative']
camuzas,['plural']
camán,
camándula,
camándulas,['plural']
camánguianes,['plural']
camélido,
camélidos,['plural']
can,
cana,
canaanita,
canaanitas,['plural']
canacos,
canadiense,
canadienses,['plural']
canaigre,
canaimita,
canaimitas,['plural']
canal,
canal de parto,
canal de televisión,
canalera,['feminine']
canaleras,['plural']
canaleras,"['feminine', 'plural']"
canalero,
canaleros,['plural']
canales,['plural']
canales de parto,['plural']
canales de televisión,['plural']
canaleta,
canaletas,['plural']
canalillo,
canalillos,['plural']
canalizaciones,['plural']
canalización,
canalizador,
canalizadores,['plural']
canalizo,
canalizos,['plural']
canalla,
canallada,
canalladas,['plural']
canallas,['plural']
canalones,['plural']
canalículo,
canalículos,['plural']
canalón,
canana,
cananas,['plural']
cananea,['feminine']
cananeas,"['feminine', 'plural']"
cananeas,['plural']
cananeo,
cananeos,['plural']
canangucha,
cananguchas,['plural']
canapé,
canapés,['plural']
canaria,['feminine']
canarias,['plural']
canarias,"['feminine', 'plural']"
canaricultor,
canaricultores,['plural']
canarinha,
canario,
canario de sabana,
canario rojo,
canarios,['plural']
canarios de sabana,['plural']
canarios rojos,['plural']
canarés,
canas,['plural']
canasta,
canastas,['plural']
canastera,
canasteras,['plural']
canastero,
canastero chaqueño,
canasteros,['plural']
canasteros chaqueños,['plural']
canastilla,
canastillas,['plural']
canastillo,
canastillos,['plural']
canastita,
canastitas,['plural']
canasto,
canastos,['plural']
canastro,['alternative']
canavanina,
canavaninas,['plural']
canberrana,['feminine']
canberranas,"['feminine', 'plural']"
canberranas,['plural']
canberrano,
canberranos,['plural']
cancamurria,
cancamurrias,['plural']
cancamusa,
cancamusas,['plural']
cancaneo,
cancaneos,['plural']
cancanes,['plural']
cancel,['alternative']
cancela,
cancelaciones,['plural']
cancelación,
cancelador,
canceladora,
canceladoras,['plural']
canceladores,['plural']
cancelario,
cancelarios,['plural']
cancelas,['plural']
canceles,['plural']
cancerbera,['feminine']
cancerberas,"['feminine', 'plural']"
cancerberas,['plural']
cancerbero,
cancerberos,['plural']
cancerina,
cancerinas,['plural']
cancerología,
cancerologías,['plural']
cancerólogo,
cancerólogos,['plural']
cancha,
cancha de tenis,
canchal,
canchalagua,
canchales,['plural']
canchas,['plural']
canchas de tenis,['plural']
canchera,['feminine']
cancheras,"['feminine', 'plural']"
cancheras,['plural']
canchero,
cancheros,['plural']
canchita,
canchitas,['plural']
cancho,
canchones,['plural']
canchos,['plural']
canchón,
cancilla,
cancillas,['plural']
canciller,['feminine']
cancillera,['feminine']
cancilleras,"['feminine', 'plural']"
cancilleras,['plural']
cancilleres,"['feminine', 'plural']"
cancilleres,['plural']
cancillería,
cancillerías,['plural']
cancioncilla,
cancioncillas,['plural']
cancioncita,
cancioncitas,['plural']
cancionera,
cancioneras,['plural']
cancionero,
cancioneros,['plural']
canciones,['plural']
canciones de cuna,['plural']
canciones de gesta,['plural']
canciones protesta,['plural']
cancionista,
cancionistas,['plural']
cancionística,
cancionísticas,['plural']
canción,
canción de cuna,
canción de gesta,
canción protesta,
cancro,
cancros,['plural']
cancunense,
cancunenses,['plural']
cancán,
candado,
candados,['plural']
candela,
candelabro,
candelabros,['plural']
candelas,['plural']
candelero,
candeleros,['plural']
candelería,
candelerías,['plural']
candelilla,
candelillas,['plural']
candelita,
candelitas,['plural']
candesartanes,['plural']
candesartán,
candial,
candiales,['plural']
candidado,
candidados,['plural']
candidata,['feminine']
candidatas,"['feminine', 'plural']"
candidatas,['plural']
candidatitis,['plural']
candidatito,
candidatitos,['plural']
candidato,
candidatos,['plural']
candidatura,
candidaturas,['plural']
candideces,['plural']
candidez,
candidiasis,['plural']
candidote,
candidotes,['plural']
candil,
candileja,
candilejas,['plural']
candiles,['plural']
candombe,
candombes,['plural']
candomblé,
candomblés,['plural']
candor,
candores,['plural']
caneca,
caneca de basura,
canecas,['plural']
canecas de basura,['plural']
canechera,['feminine']
canecheras,"['feminine', 'plural']"
canecheras,['plural']
canechero,
canecheros,['plural']
canecho,
canechos,['plural']
canecillo,
canecillos,['plural']
canela,
canela blanca,
canelas,['plural']
canelas blancas,['plural']
canelazo,
canelazos,['plural']
canelito,['alternative']
canelitos,['plural']
canelo,
canelo enano,
canelones,['plural']
canelos,['plural']
canelos enanos,['plural']
canelón,['alternative']
canes,['plural']
caney,
caneyes,['plural']
canfano,
canfanos,['plural']
canfeno,
canfenos,['plural']
canfín,
cangagua,
cangaguas,['plural']
cangahua,['alternative']
cangilones,['plural']
cangilón,
cangreja,
cangrejal,
cangrejales,['plural']
cangrejas,['plural']
cangrejera,['feminine']
cangrejeras,['plural']
cangrejeras,"['feminine', 'plural']"
cangrejero,
cangrejeros,['plural']
cangrejito,
cangrejitos,['plural']
cangrejo,
cangrejo de los cocoteros,
cangrejo de mar,
cangrejo de río,
cangrejo ermitaño,
cangrejo guisante,
cangrejo señal,
cangrejo violinista,
cangrejos,['plural']
cangrejos de los cocoteros,['plural']
cangrejos de mar,['plural']
cangrejos de río,['plural']
cangrejos ermitaños,['plural']
cangrejos guisante,['plural']
cangrejos señal,['plural']
cangrejos violinista,['plural']
cangrejos violinistas,['plural']
canguelo,
canguelos,['plural']
canguesa,['feminine']
canguesas,"['feminine', 'plural']"
canguesas,['plural']
cangueses,['plural']
canguil,
canguiles,['plural']
canguis,['plural']
cangura,['feminine']
canguras,"['feminine', 'plural']"
canguras,['plural']
cangurera,
cangureras,['plural']
canguro,
canguros,['plural']
cangués,
cani,['masculine']
canibalismo,
canibalizaciones,['plural']
canibalización,
canica,
canicas,['plural']
caniche,
caniches,['plural']
canija,['feminine']
canijas,"['feminine', 'plural']"
canijas,['plural']
canijo,
canijos,['plural']
canil,
caniles,['plural']
canilla,
canillas,['plural']
canillera,
canilleras,['plural']
canillita,
canillitas,['plural']
canindeyuense,
canindeyuenses,['plural']
canino,
caninos,['plural']
canis,['plural']
canis,"['masculine', 'plural']"
canita,
canitas,['plural']
canje,
canjes,['plural']
cannabidiol,
cannabidioles,['plural']
cannabinoide,
cannabinoides,['plural']
cannabis,
cannoli,['alternative']
cannolis,['plural']
canoa,
canoas,['plural']
canoera,['feminine']
canoeras,"['feminine', 'plural']"
canoeras,['plural']
canoero,
canoeros,['plural']
canola,
canolas,['plural']
canoli,['alternative']
canolis,['plural']
canon,
canonesa,
canonesas,['plural']
canongía,
canongías,['plural']
canonicidad,
canonicidades,['plural']
canonista,
canonistas,['plural']
canonizaciones,['plural']
canonización,
canonjía,
canonjías,['plural']
canopi,['alternative']
canopy,
canotaje,
canotajes,['plural']
canotier,
canotieres,['plural']
canovista,
canovistas,['plural']
canoísta,
canoístas,['plural']
cansador,
cansadora,['feminine']
cansadoras,"['feminine', 'plural']"
cansadoras,['plural']
cansadores,['plural']
cansancio,
cansancios,['plural']
cansera,
canta,
cantable,
cantables,['plural']
cantabrismo,
cantabrismos,['plural']
cantada,
cantadas,['plural']
cantadero,
cantaderos,['plural']
cantadito,
cantaditos,['plural']
cantadora,
cantadoras,['plural']
cantaleta,
cantaletas,['plural']
cantalupo,
cantalupos,['plural']
cantamañanas,['plural']
cantante,
cantante-compositor,
cantantes,['plural']
cantantes-compositores,['plural']
cantaor,
cantaora,['feminine']
cantaoras,"['feminine', 'plural']"
cantaoras,['plural']
cantaores,['plural']
cantar,
cantar de gesta,
cantarada,
cantaradas,['plural']
cantarera,
cantareras,['plural']
cantares,['plural']
cantares de gesta,['plural']
cantaridina,
cantaridinas,['plural']
cantarilla,
cantarillas,['plural']
cantarillo,
cantarillos,['plural']
cantarina,['feminine']
cantarinas,"['feminine', 'plural']"
cantarinas,['plural']
cantarines,['plural']
cantarín,
cantas,['plural']
cantata,
cantatas,['plural']
cantatrices,['plural']
cantatriz,
cantautor,
cantautora,['feminine']
cantautoras,"['feminine', 'plural']"
cantautoras,['plural']
cantautores,['plural']
cantaxantina,
cantaxantinas,['plural']
cante,
cantegril,
cantegriles,['plural']
cantera,
canterana,['feminine']
canteranas,"['feminine', 'plural']"
canteranas,['plural']
canterano,
canteranos,['plural']
canteras,['plural']
cantero,
canteros,['plural']
cantería,
canterías,['plural']
cantes,['plural']
cantidad,
cantidad de movimiento,
cantidad de sustancia,
cantidad variable,
cantidades,['plural']
cantidades de movimiento,['plural']
cantidades de sustancia,['plural']
cantidades variables,['plural']
cantiga,
cantigas,['plural']
cantil,
cantilena,
cantilenas,['plural']
cantiles,['plural']
cantimplora,
cantimploras,['plural']
cantina,
cantinas,['plural']
cantinela,
cantinelas,['plural']
cantinera,['feminine']
cantineras,"['feminine', 'plural']"
cantineras,['plural']
cantinero,
cantineros,['plural']
cantito,
cantitos,['plural']
cantiña,
cantiñas,['plural']
canto,
canto a lo poeta,
canto de cuna,
canto de sirena,
canto de un duro,
canto del cisne,
canto fúnebre,
canto gregoriano,
canto tirolés,
cantonalismo,
cantonalismos,['plural']
cantonalista,
cantonalistas,['plural']
cantonalizaciones,['plural']
cantonalización,
cantonera,
cantoneras,['plural']
cantones,['plural']
cantonesa,['feminine']
cantonesas,['plural']
cantonesas,"['feminine', 'plural']"
cantoneses,['plural']
cantonizaciones,['plural']
cantonización,
cantonés,
cantopop,
cantor,
cantora,['feminine']
cantoras,['plural']
cantoras,"['feminine', 'plural']"
cantores,['plural']
cantoría,
cantorías,['plural']
cantos,['plural']
cantos a lo poeta,['plural']
cantos de cuna,['plural']
cantos de sirena,['plural']
cantos de un duro,['plural']
cantos del cisne,['plural']
cantos fúnebres,['plural']
cantos gregorianos,['plural']
cantueso,
cantuesos,['plural']
canturreo,
canturreos,['plural']
cantábrica,['feminine']
cantábricas,"['feminine', 'plural']"
cantábricas,['plural']
cantábrico,
cantábricos,['plural']
cantárida,
cantárida medicinal,
cantáridas,['plural']
cantáridas medicinales,['plural']
cantío,
cantíos,['plural']
cantón,
canutazo,
canutazos,['plural']
canutillo,
canutillos,['plural']
canuto,
canutos,['plural']
canvas,
canyac,
canyacs,['plural']
canyengue,
canyengues,['plural']
canyoning,
canzonetista,
canzonetistas,['plural']
cané,
caníbal,
caníbales,['plural']
canícula,
canículas,['plural']
canódromo,
canódromos,['plural']
canófila,['feminine']
canófilas,['plural']
canófilas,"['feminine', 'plural']"
canófilo,
canófilos,['plural']
canóniga,
canónigas,['plural']
canónigo,
canónigos,['plural']
cao,
cao dai,
caoba,
caobanilla,
caobanillas,['plural']
caobas,['plural']
caobilla,
caobillas,['plural']
caobo,
caobos,['plural']
caolines,['plural']
caolinita,
caolinitas,['plural']
caolín,
caonia,['feminine']
caonias,"['feminine', 'plural']"
caonio,
caonios,['plural']
caos,['plural']
caotizaciones,['plural']
caotización,
cap.,
capa,
capa anual,
capa de hielo,
capa de ozono,
capacho,
capachos,['plural']
capacidad,
capacidad de obrar,
capacidades,['plural']
capacidades de obrar,['plural']
capacillo,
capacillos,['plural']
capacitaciones,['plural']
capacitación,
capacitador,
capacitadora,['feminine']
capacitadoras,"['feminine', 'plural']"
capacitadoras,['plural']
capacitadores,['plural']
capacitancia,
capacitancias,['plural']
capacitismo,
capacitor,
capacitores,['plural']
capadocia,['feminine']
capadocias,"['feminine', 'plural']"
capadocias,['plural']
capadocio,
capadocios,['plural']
capador,
capadores,['plural']
capanga,
capangas,['plural']
caparazones,['plural']
caparazón,
caparra,['alternative']
caparrones,['plural']
caparrón,
capas,['plural']
capas anuales,['plural']
capas de hielo,['plural']
capas de ozono,['plural']
capataces,['plural']
capataces,"['feminine', 'plural']"
capataz,['feminine']
capataza,['feminine']
capatazas,"['feminine', 'plural']"
capatazas,['plural']
capazo,
capazos,['plural']
capea,
capeas,['plural']
capela,
capelanes,['plural']
capelina,['alternative']
capelinas,['plural']
capellada,
capelladas,['plural']
capellanes,['plural']
capellanía,
capellanías,['plural']
capellina,
capellinas,['plural']
capellán,
capelo,
capelos,['plural']
capelán,
capense,
capenses,['plural']
caperuces,['plural']
caperucita,
caperucitas,['plural']
caperuz,
caperuza,
caperuzas,['plural']
capeta,['feminine']
capetas,['plural']
capetas,"['feminine', 'plural']"
capetiana,['feminine']
capetianas,"['feminine', 'plural']"
capetiano,
capetianos,['plural']
capetina,['feminine']
capetinas,"['feminine', 'plural']"
capetino,
capetinos,['plural']
capeto,
capetos,['plural']
capi,
capiateña,['feminine']
capiateñas,['plural']
capiateñas,"['feminine', 'plural']"
capiateño,
capiateños,['plural']
capibara,
capibaras,['plural']
capicúa,
capicúas,['plural']
capilar,
capilares,['plural']
capilaria,
capilarias,['plural']
capilaridad,
capilaridades,['plural']
capilaritis,['plural']
capilaroscopia,
capilaroscopias,['plural']
capilicio,
capilicios,['plural']
capilla,
capillas,['plural']
capillita,
capillitas,['plural']
capillo,
capillos,['plural']
capirones,['plural']
capirotada,
capirotadas,['plural']
capirote,
capirotejo,
capirotes,['plural']
capirucha,
capiruchas,['plural']
capirucho,
capiruchos,['plural']
capirulazo,
capirulazos,['plural']
capirón,
capis,['plural']
capiscol,
capiscoles,['plural']
capitaciones,['plural']
capitación,
capital,
capital fijo,
capital golondrina,
capital golondrino,['alternative']
capital humano,
capital riesgo,
capital social,
capitales,['plural']
capitales fijos,['plural']
capitales golondrina,['plural']
capitales golondrinas,['plural']
capitales golondrinos,['plural']
capitales humanos,['plural']
capitales riesgos,['plural']
capitales sociales,['plural']
capitaleña,['feminine']
capitaleñas,"['feminine', 'plural']"
capitaleñas,['plural']
capitaleño,
capitaleños,['plural']
capitalidad,
capitalidades,['plural']
capitalina,['feminine']
capitalinas,"['feminine', 'plural']"
capitalinas,['plural']
capitalino,
capitalinos,['plural']
capitalismo,
capitalismo tardío,
capitalismos,['plural']
capitalismos tardíos,['plural']
capitalista,
capitalistas,['plural']
capitalito,
capitalitos,['plural']
capitalizaciones,['plural']
capitalización,
capitan,
capitana,['feminine']
capitanas,"['feminine', 'plural']"
capitanas,['plural']
capitancito,
capitancitos,['plural']
capitanejo,
capitanejos,['plural']
capitanes,['plural']
capitanes generales,['plural']
capitanía,
capitanías,['plural']
capitel,
capiteles,['plural']
capitolio,
capitolios,['plural']
capitoste,
capitostes,['plural']
capitulaciones,['plural']
capitulaciones matrimoniales,
capitulación,
capitán,
capitán general,
capizana,
capizanas,['plural']
capnografía,
capnografías,['plural']
capnolagnia,
capnolagnias,['plural']
capnomancia,
capnomancía,['alternative']
capnógrafo,
capnógrafos,['plural']
capo,
capoc,
capocs,['plural']
capocómica,['feminine']
capocómicas,['plural']
capocómicas,"['feminine', 'plural']"
capocómico,
capocómicos,['plural']
capoeira,
capoeiras,['plural']
capona,
caponas,['plural']
caponera,
caponeras,['plural']
capones,['plural']
caporal,
caporales,['plural']
capos,['plural']
capota,
capotas,['plural']
capotazo,
capotazos,['plural']
capote,
capote de monte,
capotes,['plural']
capotes de monte,['plural']
capotillo,
capotillos,['plural']
cappa,
cappas,['plural']
cappuccino,
cappuccinos,['plural']
capri,
caprichito,
caprichitos,['plural']
capricho,
caprichos,['plural']
caprichosidad,
caprichosidades,['plural']
capricultura,
capriculturas,['plural']
caprificaciones,['plural']
caprificación,
caprilato,
caprilatos,['plural']
caprimulgo,
caprimulgos,['plural']
caprolactama,
caprolactamas,['plural']
caprélido,
caprélidos,['plural']
capsaicina,
capsaicinas,['plural']
capsulitis,['plural']
capsómero,
capsómeros,['plural']
captaciones,['plural']
captación,
captador,
captadora,['feminine']
captadoras,"['feminine', 'plural']"
captadoras,['plural']
captadores,['plural']
captahuellas,['plural']
captivo,['alternative']
captivos,['plural']
captopril,
captor,
captora,['feminine']
captoras,"['feminine', 'plural']"
captoras,['plural']
captores,['plural']
captorrínido,
captorrínidos,['plural']
captura,
captura de pantalla,
captura del regulador,
capturador,
capturadora,['feminine']
capturadoras,"['feminine', 'plural']"
capturadoras,['plural']
capturadores,['plural']
capturas,['plural']
capturas de pantalla,['plural']
capuana,['feminine']
capuanas,"['feminine', 'plural']"
capuanas,['plural']
capuano,
capuanos,['plural']
capuces,['plural']
capucha,
capuchas,['plural']
capuchera,
capucheras,['plural']
capuchina,
capuchinas,['plural']
capuchino,
capuchino de frente blanca,
capuchinos,['plural']
capuchinos de frente blanca,['plural']
capucho,
capuchones,['plural']
capuchos,['plural']
capuchón,
capulana,
capulanas,['plural']
capulina,
capulinas,['plural']
capulinero,
capulineros,['plural']
capulines,['plural']
capulla,['feminine']
capullas,['plural']
capullas,"['feminine', 'plural']"
capullete,
capulletes,['plural']
capullo,
capullos,['plural']
capulí,
capulí cimarrón,
capulíes,['plural']
capulíes cimarrones,['plural']
capulín,
capulís,['plural']
capulís cimarrones,['plural']
capuz,
capí,
capítulo,
capítulos,['plural']
capó,
capón,
capós,['plural']
caquetense,
caquetenses,['plural']
caqueteña,['feminine']
caqueteñas,"['feminine', 'plural']"
caqueteño,
caqueteños,['plural']
caquetío,
caquetíos,['plural']
caquexia,
caquexias,['plural']
caqui,
caquilla,
caquillas,['plural']
caquis,['plural']
caquistocracia,
caquistocracias,['plural']
caquita,
caquitas,['plural']
cara,
cara A,
cara B,
cara a cara,['plural']
cara a caras,['plural']
cara de pocos amigos,
cara de póquer,
cara de rosa,
cara de vinagre,
cara dura,['alternative']
cara larga,
caraballa,['feminine']
caraballas,['plural']
caraballas,"['feminine', 'plural']"
carabao,['masculine']
carabaos,['plural']
carabaos,"['masculine', 'plural']"
carabela,
carabela portuguesa,
carabelas,['plural']
carabelas portuguesas,['plural']
carabelita,
carabelitas,['plural']
carabina,
carabinas,['plural']
carabinera,['feminine']
carabineras,"['feminine', 'plural']"
carabineras,['plural']
carabinero,
carabineros,['plural']
carabobeña,['feminine']
carabobeñas,['plural']
carabobeñas,"['feminine', 'plural']"
carabobeño,
carabobeños,['plural']
caracal,
caracales,['plural']
caracara,
caracara carancho,
caracara chimango,
caracara moñudo,
caracaras,['plural']
caracaras caranchos,['plural']
caracaras chimangos,['plural']
caracaras moñudos,['plural']
caracará,
caracarás,['plural']
caracazo,
caracazos,['plural']
caracense,
caracenses,['plural']
caraceña,['feminine']
caraceñas,"['feminine', 'plural']"
caraceño,
caraceños,['plural']
carachama,
carachamas,['plural']
caracho,
carachos,['plural']
carachupa,
carachupas,['plural']
caracol,
caracol de Borgoña,
caracola,
caracolas,['plural']
caracolera,['feminine']
caracoleras,"['feminine', 'plural']"
caracoleras,['plural']
caracolero,
caracoleros,['plural']
caracoles,['plural']
caracoles de Borgoña,['plural']
caracolito,
caracolitos,['plural']
caracteres,['plural']
caracteres chinos,['plural']
caracteres sexuales,['plural']
caracteres sexuales primarios,['plural']
caracteres sexuales secundarios,['plural']
caracterizaciones,['plural']
caracterización,
caracterizador,
caracterizadora,['feminine']
caracterizadoras,['plural']
caracterizadoras,"['feminine', 'plural']"
caracterizadores,['plural']
caracterología,
característica,
características,['plural']
caraculo,
caraculos,['plural']
caracuses,['plural']
caracú,
caracúes,['plural']
caracús,['plural']
caradura,
caraduras,['plural']
caradurismo,
caradurismos,['plural']
caraja,
carajas,['plural']
carajillo,
carajillos,['plural']
carajita,['feminine']
carajitas,"['feminine', 'plural']"
carajitas,['plural']
carajito,
carajitos,['plural']
carajo,
carajo de mar,
carajos,['plural']
carajos de mar,['plural']
carajote,
carajotes,['plural']
carajuelo,
carajuelos,['plural']
carambada,
carambadas,['plural']
carambola,
carambolas,['plural']
carambolo,
carambolos,['plural']
caramelería,
caramelerías,['plural']
caramelito,
caramelitos,['plural']
caramelizaciones,['plural']
caramelización,
caramelo,
caramelos,['plural']
caramillo,
caramillos,['plural']
carancho,
caranchos,['plural']
carandilla,
carandillas,['plural']
carantoña,
carantoñas,['plural']
carao,
caraos,['plural']
caraota,
caraotas,['plural']
carapacho,
carapachos,['plural']
carapintada,
carapintadas,['plural']
carapucho,
carapuchos,['plural']
carapulca,
carapulcas,['plural']
carapulcra,['alternative']
caraqueña,['feminine']
caraqueñas,"['feminine', 'plural']"
caraqueñas,['plural']
caraqueñidad,
caraqueñidades,['plural']
caraqueño,
caraqueños,['plural']
caraquista,
caraquistas,['plural']
caras,['plural']
caras A,['plural']
caras B,['plural']
caras de pocos amigos,['plural']
caras de póquer,['plural']
caras de rosa,['plural']
caras de vinagre,['plural']
caras duras,['plural']
caras largas,['plural']
carate,
carato,
caratos,['plural']
carau,['alternative']
caraus,['plural']
caravana,
caravanas,['plural']
caravanista,
caravanistas,['plural']
caravaqueña,['feminine']
caravaqueñas,"['feminine', 'plural']"
caravaqueño,
caravaqueños,['plural']
caravasar,
caravasares,['plural']
carayá,
carayás,['plural']
caraíta,
caraítas,['plural']
carbacol,
carbacoles,['plural']
carballo,['alternative']
carballos,['plural']
carbamato,
carbamatos,['plural']
carbamazepina,
carbamazepinas,['plural']
carbamil,
carbamilo,
carbamilos,['plural']
carbaminohemoglobina,
carbaminohemoglobinas,['plural']
carbamoil,
carbamoiles,['plural']
carbaniones,['plural']
carbanión,
carbapenem,['plural']
carbapenemasa,
carbapenemasas,['plural']
carbapenemes,['plural']
carbapenems,['plural']
carbaril,
carbarilo,
carbenio,
carbenios,['plural']
carbeno,
carbenos,['plural']
carbetocin,
carbetocina,
carbetocinas,['plural']
carbino,
carbinos,['plural']
carbocationes,['plural']
carbocatión,
carbofurano,
carbofuranos,['plural']
carbohidrato,
carbohidratos,['plural']
carbometalaciones,['plural']
carbometalación,
carbonara,
carbonaras,['plural']
carbonaria,['feminine']
carbonarias,['plural']
carbonarias,"['feminine', 'plural']"
carbonario,
carbonarios,['plural']
carbonataciones,['plural']
carbonatación,
carbonatita,
carbonatitas,['plural']
carbonato,
carbonato de calcio,
carbonatos,['plural']
carboncillo,
carboncillos,['plural']
carboneo,
carboneos,['plural']
carbonera,
carboneras,['plural']
carbonero,
carbonero cabecinegro,
carbonero cresta negra,
carbonero garrapinos,
carbonero negro,
carbonero palustre,
carboneros,['plural']
carboneros cabecinegros,['plural']
carboneros cresta negra,['plural']
carboneros garrapinos,['plural']
carboneros negros,['plural']
carboneros palustres,['plural']
carbonería,
carbonerías,['plural']
carbones,['plural']
carbones vegetales,['plural']
carbonificaciones,['plural']
carbonificación,
carbonilaciones,['plural']
carbonilación,
carbonilla,
carbonillas,['plural']
carbonilo,
carbonilos,['plural']
carbonita,
carbonitas,['plural']
carbonizaciones,['plural']
carbonización,
carbono,
carbonos,['plural']
carbonífero,
carboplatino,
carboplatinos,['plural']
carboxicinasa,['alternative']
carboxicinasas,['plural']
carboxihemoglobina,
carboxihemoglobinas,['plural']
carboxikinasa,['alternative']
carboxikinasas,['plural']
carboxilaciones,['plural']
carboxilación,
carboxilasa,
carboxilasas,['plural']
carboxilato,
carboxilatos,['plural']
carboxilo,
carboxilos,['plural']
carboxipeptidasa,
carboxipeptidasas,['plural']
carboxiquinasa,
carboxiquinasas,['plural']
carbunclo,
carbunclos,['plural']
carbunco,
carbuncos,['plural']
carbuncosis,['plural']
carburaciones,['plural']
carburación,
carburador,
carburadores,['plural']
carburante,
carburantes,['plural']
carburo,
carburo de calcio,
carburo de tungsteno,
carburos,['plural']
carburos de tungsteno,['plural']
carbón,
carbón activado,
carbón grafitizado,
carbón vegetal,
carbúnculo,
carbúnculos,['plural']
carca,
carcacha,
carcachas,['plural']
carcaj,
carcajada,
carcajadas,['plural']
carcajes,['plural']
carcamal,
carcamales,['plural']
carcanapire,
carcanapires,['plural']
carcarodontosáurido,
carcarodontosáuridos,['plural']
carcarriniforme,
carcarriniformes,['plural']
carcas,['plural']
carcasa,
carcasas,['plural']
carcax,['alternative']
carcaxes,['plural']
carcaza,['alternative']
carcazas,['plural']
carcaña,
carcañal,['alternative']
carcañales,['plural']
carcañas,['plural']
carcelazo,
carcelazos,['plural']
carcelera,['feminine']
carceleras,"['feminine', 'plural']"
carceleras,['plural']
carcelero,
carceleros,['plural']
carceleta,
carceletas,['plural']
carchense,
carchenses,['plural']
carcinogenicidad,
carcinogenicidades,['plural']
carcinogénesis,['plural']
carcinoide,
carcinoides,['plural']
carcinología,
carcinologías,['plural']
carcinoma,
carcinomas,['plural']
carcinomatosis,['plural']
carcinógeno,
carcinógenos,['plural']
carcinóloga,['feminine']
carcinólogas,"['feminine', 'plural']"
carcinólogo,
carcinólogos,['plural']
carcoma,
carcomas,['plural']
carcunda,
carcundas,['plural']
carcundia,
carcundias,['plural']
cardador,
cardadores,['plural']
cardamomo,
cardamomos,['plural']
cardanes,['plural']
cardelina,
cardelinas,['plural']
cardelino,
cardelinos,['plural']
cardenal,
cardenal rojo,
cardenalato,
cardenales,['plural']
cardenales rojos,['plural']
cardenalito,
cardenalitos,['plural']
cardencha,
cardenchas,['plural']
cardenche,
cardenches,['plural']
cardenense,
cardenenses,['plural']
cardenilla,
cardenillas,['plural']
cardenillo,
cardenillos,['plural']
cardenismo,
cardenista,
cardenistas,['plural']
cardenólido,
cardenólidos,['plural']
cardias,['plural']
cardillo,
cardillos,['plural']
cardina,
cardinalidad,
cardinalidades,['plural']
cardinas,['plural']
cardio,
cardiocirujana,['feminine']
cardiocirujanas,"['feminine', 'plural']"
cardiocirujanas,['plural']
cardiocirujano,
cardiocirujanos,['plural']
cardiograma,
cardiogramas,['plural']
cardioide,
cardioides,['plural']
cardiolipina,
cardiología,
cardiomiocito,
cardiomiocitos,['plural']
cardiomiopatía,
cardiomiopatías,['plural']
cardiopatía,
cardiopatías,['plural']
cardioplejia,
cardioplejias,['plural']
cardioprotector,
cardioprotectores,['plural']
cardiotoxicidad,
cardiotoxicidades,['plural']
cardiotoxina,
cardiotoxinas,['plural']
cardioversiones,['plural']
cardioversión,
carditis,['plural']
cardióloga,['feminine']
cardiólogas,"['feminine', 'plural']"
cardiólogas,['plural']
cardiólogo,
cardiólogos,['plural']
cardiópata,
cardiópatas,['plural']
cardo,
cardo abadejo,
cardo azul,
cardo bendito,
cardo chuza,
cardo gigante,
cardo lanudo,
cardo mariano,
cardo ruso,
cardo yesquero,
cardonal,
cardonales,['plural']
cardoncito,
cardoncitos,['plural']
cardones,['plural']
cardones del Perú,['plural']
cardos,['plural']
cardos abadejos,['plural']
cardos azules,['plural']
cardos benditos,['plural']
cardos gigantes,['plural']
cardos lanudos,['plural']
cardos marianos,['plural']
cardos rusos,['plural']
