form,tags
cours,['plural']
cours d'eau,
cours d'honneur,
cours de cassation,['plural']
cours de récré,['plural']
cours de récréation,['plural']
cours des comptes,['plural']
cours des grands,['plural']
cours des miracles,['plural']
cours du roi Pétaud,['plural']
cours du soir,['plural']
cours d’ honneur,"['canonical', 'feminine']"
cours d’appel,['plural']
cours d’assises,['plural']
cours d’eau,"['canonical', 'masculine']"
cours d’eau,['plural']
cours d’honneur,['plural']
cours en ligne ouvert et massif,
cours en ligne ouverts et massifs,['plural']
cours magistral,
cours magistraux,['plural']
cours particulier,
cours particuliers,['plural']
cours suprêmes,['plural']
course,
course automobile,
course aux armements,
course aux flambeaux,
course contre la montre,
course d'obstacles,
course d'orientation,
course de fond,
course d’ obstacles,"['canonical', 'feminine']"
course d’ orientation,"['canonical', 'feminine']"
course sur luge,
course à l'espace,
course à l’ espace,"['canonical', 'feminine']"
course à pied,
course-poursuite,
courses,['plural']
courses automobiles,['plural']
courses aux armements,['plural']
courses aux flambeaux,['plural']
courses contre la montre,['plural']
courses de fond,['plural']
courses d’obstacles,['plural']
courses d’orientation,['plural']
courses à l’espace,['plural']
courses à pied,['plural']
courses-poursuites,['plural']
coursier,
coursiers,['plural']
coursive,
coursives,['plural']
coursière,['feminine']
coursières,['plural']
court,
court de tennis,
court métrage,['alternative']
court-bouillon,
court-bouillons,['plural']
court-circuit,
court-circuit magnétique,
court-circuits magnétiques,['plural']
court-courrier,
court-courriers,['plural']
court-métrage,
courtage,
courtages,['plural']
courte échelle,
courtepointe,
courtepointes,['plural']
courtes échelles,['plural']
courtier,
courtiers,['plural']
courtil,
courtilière,
courtilières,['plural']
courtils,['plural']
courtine,
courtines,['plural']
courtisan,
courtisane,['feminine']
courtisanerie,
courtisaneries,['plural']
courtisanes,['plural']
courtisans,['plural']
courtière,['feminine']
courtières,['plural']
courtoisie,
courtoisies,['plural']
courts,['plural']
courts de tennis,['plural']
courts-circuits,['plural']
courts-métrages,['plural']
cous,['plural']
cous-cous,['alternative']
cous-de-pied,['plural']
couscounille,
couscounilles,['plural']
couscous,['plural']
couscoussière,
couscoussières,['plural']
couscoussou,['alternative']
cousette,
cousettes,['plural']
cousin,
cousin germain,
cousin germains,
cousin issu de germain,
cousinade,
cousinades,['plural']
cousine,['feminine']
cousine germaine,['feminine']
cousine germaines,
cousine issue de germain,['feminine']
cousines,['plural']
cousines germaines,['plural']
cousinette,
cousinettes,['plural']
cousinière,
cousinières,['plural']
cousins,['plural']
cousins germains,['plural']
cousins issus de germain,['plural']
coussin,
coussin péteur,
coussinet,
coussinets,['plural']
coussinette,['alternative']
coussinettes,['plural']
coussins,['plural']
coussins péteurs,['plural']
coussiège,
coussièges,['plural']
cousteline,
coustelines,['plural']
cout,['alternative']
cout d'opportunité,
cout d’ opportunité,"['canonical', 'masculine']"
cout d’opportunité,['alternative']
couteau,
couteau d'office,
couteau de chasse,
couteau de chef,
couteau de cuisine,
couteau de lancer,
couteau d’ office,"['canonical', 'masculine']"
couteau suisse,
couteau à beurre,
couteau à cran d'arrêt,
couteau à cran d’arrêt,"['canonical', 'masculine']"
couteau à fromage,
couteau à fruit,
couteau à huîtres,
couteau à pain,
couteau à palette,
couteau à poisson,
couteau à tartiner,
couteau à viande,
couteaux,['plural']
couteaux d'office,
couteaux de chasse,['plural']
couteaux de chef,['plural']
couteaux de cuisine,['plural']
couteaux de lancer,['plural']
couteaux d’office,['plural']
couteaux d’office,"['canonical', 'masculine']"
couteaux suisses,['plural']
couteaux à beurre,['plural']
couteaux à cran d'arrêt,
couteaux à cran d’arrêt,['plural']
couteaux à cran d’arrêt,"['canonical', 'masculine']"
couteaux à fromage,['plural']
couteaux à fruit,['plural']
couteaux à huîtres,['plural']
couteaux à pain,['plural']
couteaux à palette,['plural']
couteaux à poisson,['plural']
couteaux à tartiner,['plural']
couteaux à viande,['plural']
coutelas,
coutelier,['masculine']
couteliers,['plural']
coutelière,['feminine']
coutelières,['plural']
coutellerie,
coutelleries,['plural']
coutil,
couts,['plural']
couts d’opportunité,['plural']
coutume,
coutumes,['plural']
coutumier,
coutumiers,['plural']
couture,
coutures,['plural']
couturier,['masculine']
couturiers,['plural']
couturière,['feminine']
couturières,['plural']
couvade,
couvades,['plural']
couvaison,
couvaisons,['plural']
couvent,
couventine,
couventines,['plural']
couvents,['plural']
couvercle,
couvercles,['plural']
couvert,
couverte,
couvertes,['plural']
couverts,['plural']
couverture,
couvertures,['plural']
couveuse,
couveuses,['plural']
couvoir,
couvoirs,['plural']
couvrante,
couvrantes,['plural']
couvre-chef,
couvre-chefs,['plural']
couvre-feu,
couvre-feux,['plural']
couvre-visage,
couvre-visages,['plural']
couvrepied,
couvrepieds,['plural']
couvreur,
couvreurs,['plural']
couvée,
couvées,['plural']
couyon,
couyons,['plural']
couz,['plural']
couèche,['alternative']
covariance,
covariances,['plural']
covelline,
covellines,['plural']
cover,
covergirl,
covergirls,['plural']
covers,['plural']
covoiturage,
covoiturages,['plural']
cow-boy,
cow-boys,['plural']
cow-girl,['feminine']
cowboy,['alternative']
cowboys,['plural']
cowgirl,['feminine']
coxalgie,
coxalgies,['plural']
coxarthrose,
coxarthroses,['plural']
coyau,
coyaux,['plural']
coyloup,
coyloups,['plural']
coyote,
coyote-garou,
coyotes,['plural']
coyotes-garous,['plural']
coälition,['alternative']
coälitions,['plural']
coéditeur,['masculine']
coéditeurs,['plural']
coéditrice,['feminine']
coéditrices,['plural']
coéquipier,
coéquipiers,['plural']
coéquipière,['feminine']
coéquipières,['plural']
coévolution,
coévolutions,['plural']
coëfficient,['alternative']
coëfficients,['plural']
coërcibilité,
coërcibilités,['plural']
coï,['alternative']
coïncidence,
coïncidences,['plural']
coïnculpé,
coïnculpée,['feminine']
coïnculpées,['plural']
coïnculpés,['plural']
coïntéressé,
coïntéressée,['feminine']
coïntéressés,['plural']
coït,
coït interrompu,
coïts,['plural']
coïts interrompus,['plural']
coöpération,
coöpérations,['plural']
coût,
coût d'opportunité,
coût de la vie,
coût de revient,
coût direct,
coût d’ opportunité,"['canonical', 'masculine']"
coût fixe,
coût historique,
coût indirect,
coût marginal,
coût variable,
coûts,['plural']
coûts d'opportunité,
coûts de la vie,['plural']
coûts de revient,['plural']
coûts directs,['plural']
coûts d’opportunité,['plural']
coûts d’opportunité,"['canonical', 'masculine']"
coûts fixes,['plural']
coûts historiques,['plural']
coûts indirects,['plural']
coûts marginaux,['plural']
coûts variables,['plural']
coûtume,['alternative']
coûtumes,['plural']
crabe,
crabes,['plural']
crabier,
crabiers,['plural']
crachat,
crachats,['plural']
crachement,
crachements,['plural']
cracheur,['masculine']
cracheur de feu,
cracheurs,['plural']
cracheurs de feu,['plural']
cracheuse,['feminine']
cracheuses,['plural']
crachin,
crachins,['plural']
crachoir,
crachoirs,['plural']
crachotement,
crachotements,['plural']
crack,
crackage,
crackages,['plural']
cracks,['plural']
cracovienne,
cracoviennes,['plural']
crade,
crades,['plural']
crado,
crados,['plural']
craie,
craie de tailleur,
craies,['plural']
craies de tailleur,['plural']
crainte,
craintes,['plural']
cramaillier,['alternative']
cramaillère,['alternative']
cramique,
cramiques,['plural']
cramoisissement,
cramoisissements,['plural']
crampe,
crampes,['plural']
crampon,
crampons,['plural']
cran,
cran d'arrêt,
cran d’ arrêt,"['canonical', 'masculine']"
cranchiidé,
cranchiidés,['plural']
crans,['plural']
crans d'arrêt,
crans d’arrêt,"['canonical', 'masculine']"
crans d’arrêt,['plural']
cranson,
cranson des Pyrénées,
cransons,['plural']
cransons des Pyrénées,['plural']
craon,
crapaud,
crapaud buffle,
crapaud commun,
crapaud-buffle,
crapaudine,
crapaudine à feuilles d'hysope,
crapaudine à feuilles d’hysope,['plural']
crapaudine à feuilles d’hysope,"['canonical', 'feminine']"
crapaudines,['plural']
crapaudière,
crapaudières,['plural']
crapauds,['plural']
crapauds buffles,['plural']
crapauds communs,['plural']
crapauds-buffles,['plural']
crapeau,
crapeaux,['plural']
crapule,
crapulerie,
crapuleries,['plural']
crapules,['plural']
craquage,
craquages,['plural']
craque,
craquelin,
craquelins,['plural']
craquelure,
craquelures,['plural']
craquement,
craquements,['plural']
craques,['plural']
craqueur,
craqueur catalytique,
craqueurs,['plural']
craqueurs catalytiques,['plural']
crase,
crases,['plural']
crash,
crashs,['plural']
crasse,
crasses,['plural']
crassier,
crassiers,['plural']
craterelle,
craterelles,['plural']
cratère,
cratères,['plural']
cravache,
cravaches,['plural']
cravate,
cravate de notaire,
cravates,['plural']
cravates de notaire,['plural']
crawl,
crawls,['plural']
crayon,
crayon de couleur,
crayonneur,
crayonneurs,['plural']
crayonneuse,['feminine']
crayonneuses,['plural']
crayons,['plural']
crayons de couleur,['plural']
crecquier,['alternative']
crentes,
crescendo,
crescendos,['plural']
cresson,
cresson alénois,
cresson de fontaine,
cressonnière,
cressonnières,['plural']
cressons,['plural']
cressons de fontaine,['plural']
creton,
cretonnade,
cretonnades,['plural']
cretonne,
cretonnes,['plural']
cretons,['plural']
creusement,
creusements,['plural']
creuset,
creusets,['plural']
creuseté,
creusetés,['plural']
creuseur,
creuseurs,['plural']
creuseuse,['feminine']
creux de la vague,
crevaison,
crevaisons,['plural']
crevard,
crevarde,['feminine']
crevardes,['plural']
crevards,['plural']
crevasse,
crevasses,['plural']
crevette,
crevette Bigeard,
crevette grise,
crevette nordique,
crevette rose,
crevettes,['plural']
crevettes Bigeard,['plural']
crevettes grises,['plural']
crevettes nordiques,['plural']
crevettes roses,['plural']
crevettier,
crevettiers,['plural']
crevure,
crevures,['plural']
cri,
cri de guerre,
cri de ralliement,
cri du cœur,
criaillerie,
criailleries,['plural']
criblage,
criblages,['plural']
crible,
cribles,['plural']
cribleur,
cribleurs,['plural']
cribleuse,['feminine']
cribleuses,['plural']
cric,
cricetide,
cricetides,['plural']
cricket,
cricothyroïdotomie,
cricothyroïdotomies,['plural']
cricoïde,
cricoïdectomie,
cricoïdectomies,['plural']
cricoïdes,['plural']
crics,['plural']
crieur,['masculine']
crieur de journaux,
crieur public,
crieurs,['plural']
crieurs de journaux,['plural']
crieurs publics,['plural']
crieuse,['feminine']
crieuses,['plural']
crignasse,
crignasses,['plural']
crime,
crime contre l'humanité,
crime contre la paix,
crime contre l’ humanité,"['canonical', 'masculine']"
crime d'honneur,
crime de guerre,
crime d’ honneur,"['canonical', 'masculine']"
crime passionnel,
crimes,['plural']
crimes contre l'humanité,
crimes contre la paix,['plural']
crimes contre l’ humanité,"['canonical', 'masculine']"
crimes contre l’humanité,['plural']
crimes de guerre,['plural']
crimes d’honneur,['plural']
crimes passionnels,['plural']
criminalisation,
criminalisations,['plural']
criminalistique,
criminalistiques,['plural']
criminalité,
criminalités,['plural']
criminel,
criminel de guerre,
criminelle,['feminine']
criminels,['plural']
criminels de guerre,['plural']
criminologie,
criminologies,['plural']
criminologiste,
criminologistes,['plural']
criminologue,
criminologues,['plural']
crin,
crincrin,
crincrins,['plural']
crinière,
crinières,['plural']
crinoline,
crinolines,['plural']
crinoïde,
crinoïdes,['plural']
crins,['plural']
criosphinx,['plural']
crique,
criques,['plural']
criquet,
criquets,['plural']
criquier,['alternative']
cris,['plural']
cris de guerre,['plural']
cris de ralliement,['plural']
cris du cœur,['plural']
crise,
crise cardiaque,
crise d'adolescence,
crise d'identité,
crise de foi,
crise de foie,
crise de la quarantaine,
crise de nerfs,
crise d’ adolescence,"['canonical', 'feminine']"
crise d’ identité,"['canonical', 'feminine']"
crise existentielle,
crise identitaire,
crises,['plural']
crises cardiaques,['plural']
crises d'identité,
crises de foi,['plural']
crises de foie,['plural']
crises de la quarantaine,['plural']
crises de nerfs,['plural']
crises d’ identité,"['canonical', 'feminine', 'plural']"
crises d’adolescence,['plural']
crises d’identité,['plural']
crises existentielles,['plural']
crises identitaires,['plural']
crisette,
crisettes,['plural']
crisounette,
crisounettes,['plural']
crispation,
crispations,['plural']
crisse,
crissement,
crissements,['plural']
crisses,['plural']
cristal,
cristal de roche,
cristal liquide,
cristallerie,
cristalleries,['plural']
cristallin,
cristallinité,
cristallinités,['plural']
cristallins,['plural']
cristallisabilité,
cristallisabilités,['plural']
cristallisation,
cristallisations,['plural']
cristallisoir,
cristallisoirs,['plural']
cristallographe,
cristallographes,['plural']
cristallographie,
cristallographies,['plural']
cristallogène,
cristallogènes,['plural']
cristaux,['plural']
cristaux de roche,['plural']
cristaux liquides,['plural']
cristel,
cristels,['plural']
critere,
criteres,['plural']
crithme,
crithmes,['plural']
criticité,
criticités,['plural']
critique,
critique des sources,
critiques,['plural']
critère,
critères,['plural']
critérium,
critériums,['plural']
criée,
criées,['plural']
croassement,
croassements,['plural']
croate,
croatisation,
croatisations,['plural']
croc,
croc-en-jambe,
croche,
croche-pied,
croche-pieds,['plural']
croches,['plural']
crochet,
crochetage,
crochetages,['plural']
crocheteur,
crocheteurs,['plural']
crocheteuse,['feminine']
crocheteuses,['plural']
crochets,['plural']
croco,
crocodile,
crocodile marin,
crocodiles,['plural']
crocodiles marins,['plural']
crocodilien,
crocodiliens,['plural']
crocodilée,
crocodilées,['plural']
crocos,['plural']
crocoïte,
crocoïtes,['plural']
crocs,['plural']
crocs-en-jambe,['plural']
crocus,['plural']
crocéine,
crocéines,['plural']
croisade,
croisades,['plural']
croisandwich,['alternative']
croisement,
croisements,['plural']
croisette,
croisette glabre,
croisettes,['plural']
croisettes glabres,['plural']
croiseur,
croiseur lourd,
croiseurs,['plural']
croiseurs lourds,['plural']
croisillon,
croisillons,['plural']
croisière,
croisières,['plural']
croisiériste,
croisiéristes,['plural']
croissance,
croissance exponentielle,
croissances,['plural']
croissances exponentielles,['plural']
croissandwich,
croissandwichs,['plural']
croissant,
croissanterie,
croissanteries,['plural']
croissants,['plural']
croisé,
croisée,
croisée d'ogives,
croisée d’ ogives,"['canonical', 'feminine']"
croisées,['plural']
croisées d'ogives,
croisées d’ogives,['plural']
croisées d’ogives,"['canonical', 'feminine']"
croisés,['plural']
crois’sandwich,['alternative']
croix,['plural']
croix celtique,
croix celtiques,['plural']
croix gammée,
croix gammées,['plural']
crolean,
cromesquis,['plural']
cronut,
cronuts,['plural']
crooner,
crooners,['plural']
crooning,
croonings,['plural']
croquant,
croquante,['feminine']
croquants,['plural']
croque,
croque gallois,
croque-gallois,['alternative']
croque-madame,
croque-madames,['plural']
croque-messieurs,['plural']
croque-mitaine,
croque-mitaines,['plural']
croque-monsieur,['plural']
croque-monsieurs,['plural']
croque-mort,
croque-morts,['plural']
croquembouche,
croquembouches,['plural']
croquemitaine,
croquemitaines,['plural']
croquemonsieur,['alternative']
croquemort,['alternative']
croquemorts,['plural']
croquenbouche,
croquenbouches,['plural']
croques,['plural']
croquet,
croquets,['plural']
croquette,
croquettes,['plural']
croqueuse de diamant,['alternative']
croqueuse de diamants,
croqueuses de diamants,['plural']
croquignole,
croquignoles,['plural']
croquis,['plural']
crosne,
crosnes,['plural']
cross,
cross-country,
crosse,
crosse de fougère,
crosses,['plural']
crosses de fougère,['plural']
crossman,
crossmans,['plural']
crossmen,['plural']
crossoptérygien,
crossoptérygiens,['plural']
crossover,
crossovers,['plural']
crosswoman,['feminine']
crosswomans,['plural']
crosswomen,['plural']
crotale,
crotales,['plural']
croteau,
croteaux,['plural']
crotte,
crotte de nez,
crottes,['plural']
crottes de nez,['plural']
crottin,
crottins,['plural']
crotté,
crottée,['feminine']
crottés,['plural']
crouille,
crouilles,['plural']
croulant,
croulants,['plural']
croulement,
croulements,['plural']
croupe,
croupes,['plural']
croupier,
croupiers,['plural']
croupion,
croupions,['plural']
croupière,['feminine']
croupières,['plural']
croustade,
croustades,['plural']
croustille,
croustilles,['plural']
crouston,
croustons,['plural']
croute,['alternative']
croutes,['plural']
crouton,['alternative']
croutons,['plural']
crowdfunding,
crowdlending,
croyance,
croyance limitante,
croyances,['plural']
croyances limitantes,['plural']
croyant,
croyante,['feminine']
croyantes,['plural']
croyants,['plural']
crozet,
crozets,['plural']
croziflette,
croziflettes,['plural']
croît,
croîts,['plural']
croûtage,
croûtages,['plural']
croûte,
croûtes,['plural']
croûton,
croûtons,['plural']
cru,
cruauté,
cruautés,['plural']
cruche,
cruches,['plural']
cruchon,
cruchons,['plural']
crucianelle,
crucianelles,['plural']
crucifiement,
crucifiements,['plural']
crucifix,['plural']
crucifixion,
crucifixions,['plural']
crucifère,
crucifères,['plural']
cruciverbiste,
cruciverbistes,['plural']
crudité,
crudités,['plural']
crue,
crues,['plural']
cruiser,
cruisers,['plural']
crumble,
crumbles,['plural']
crus,['plural']
crustacyanine,
crustacyanines,['plural']
crustacé,
crustacés,['plural']
crux,['plural']
cruzeiro,
cruzeiros,['plural']
cryodessiccation,
cryodessiccations,['plural']
cryogène,
cryogènes,['plural']
cryogénie,
cryogénies,['plural']
cryolithe,
cryolithes,['plural']
cryologie,
cryologies,['plural']
cryomètre,
cryomètres,['plural']
cryophore,
cryophores,['plural']
cryoscopie,
cryoscopies,['plural']
cryosphère,
cryosphères,['plural']
cryptage,
cryptages,['plural']
cryptanalyse,
cryptanalyses,['plural']
cryptanalyste,
cryptanalystes,['plural']
crypte,
cryptes,['plural']
cryptobiose,
cryptobioses,['plural']
cryptodépression,
cryptodépressions,['plural']
cryptogame,
cryptogames,['plural']
cryptogramme,
cryptogrammes,['plural']
cryptographe,
cryptographes,['plural']
cryptographie,
cryptographies,['plural']
cryptologie,
cryptologies,['plural']
cryptologue,
cryptologues,['plural']
cryptomnésie,
cryptomnésies,['plural']
cryptomonnaie,
cryptomonnaies,['plural']
cryptomorphisme,
cryptomorphismes,['plural']
cryptonyme,
cryptonymes,['plural']
cryptophyte,
cryptophytes,['plural']
cryptoportique,
cryptoportiques,['plural']
cryptorchidie,
cryptorchidies,['plural']
cryptozoologie,
cryptozoologies,['plural']
crâne,
crâne d'œuf,
crâne d’ œuf,"['canonical', 'masculine']"
crânerie,
crâneries,['plural']
crânes,['plural']
crânes d'œuf,
crânes d’œuf,['plural']
crânes d’œuf,"['canonical', 'masculine']"
crâneur,
crâneurs,['plural']
crâneuse,['feminine']
crâneuses,['plural']
crèche,
crèches,['plural']
crème,
crème anglaise,
crème brulée,['alternative']
crème brûlée,
crème chantilly,
crème de cassis,
crème de la crème,
crème de tartre,
crème de violette,
crème fleurette,
crème fouettée,
crème fraiche,['alternative']
crème fraîche,
crème glacée,
crème hydratante,
crème pâtissière,
crème solaire,
crème à glace,
crèmerie,['alternative']
crèmeries,['plural']
crèmes,['plural']
crèmes anglaises,['plural']
crèmes brulées,['plural']
crèmes brûlées,['plural']
crèmes chantilly,['plural']
crèmes de cassis,['plural']
crèmes de violette,['plural']
crèmes fouettées,['plural']
crèmes fraiches,['plural']
crèmes fraîches,['plural']
crèmes hydratantes,['plural']
crèmes pâtissières,['plural']
crèmes solaires,['plural']
crèque,
crèques,['plural']
crève,
crève-cœur,['plural']
crève-la-faim,['plural']
crèves,['plural']
créance,
créance client,
créance douteuse,
créances,['plural']
créances clients,['plural']
créances douteuses,['plural']
créancier,
créanciers,['plural']
créancière,['feminine']
créancières,['plural']
créateur,
créateurs,['plural']
créatine,
créatines,['plural']
créatinine,
créatinines,['plural']
création,
créationnisme,
créationniste,
créationnistes,['plural']
créations,['plural']
créativité,
créativités,['plural']
créatrice,['feminine']
créatrices,['plural']
créature,
créatures,['plural']
crécelle,
crécelles,['plural']
crécerelle,
crécerelles,['plural']
crédence,
crédences,['plural']
crédibilité,
crédibilités,['plural']
crédit,
crédit conso,
crédit hypothécaire,
crédit immobilier,
crédit social,['plural']
crédit à la consommation,
créditeur,
créditeurs,['plural']
créditiste,
créditistes,['plural']
créditrice,['feminine']
créditrices,['plural']
crédits,['plural']
crédits conso,['plural']
crédits hypothécaires,['plural']
crédits immobiliers,['plural']
crédits à la consommation,['plural']
crédo,
crédos,['plural']
crédulité,
crédulités,['plural']
crémage,
crémages,['plural']
crémaillère,
crémaillères,['plural']
crémant,
crémants,['plural']
crémation,
crémations,['plural']
crématorium,
crématoriums,['plural']
crémerie,
crémeries,['plural']
crémier,
crémiers,['plural']
crémière,['feminine']
crémières,['plural']
créneau,
créneaux,['plural']
crénelage,
crénelages,['plural']
créole,
créole haïtien,
créole jamaïcain,
créole mauricien,
créoles,['plural']
créolistique,
créosol,
créosols,['plural']
créosote,
créosotes,['plural']
créosotier,
créosotiers,['plural']
crépi,
crépide,['alternative']
crépide verdâtre,
crépides,['plural']
crépides verdâtres,['plural']
crépine,
crépines,['plural']
crépinette,
crépinettes,['plural']
crépis,['plural']
crépis,['alternative']
crépissage,
crépissages,['plural']
crépitement,
crépitements,['plural']
crépon,
crépons,['plural']
crépuscule,
crépuscules,['plural']
créquier,
créquiers,['plural']
crésieu,['alternative']
crésol,
crésols,['plural']
crésyl,
crésyle,
crésyles,['plural']
crésylite,
crésylites,['plural']
crésylol,
crésylols,['plural']
crésyls,['plural']
crétin,
crétine,['feminine']
crétinerie,
crétineries,['plural']
crétines,['plural']
crétinisme,
crétinismes,['plural']
crétins,['plural']
crétois,
crézieu,
crézieus,['plural']
crézieux,['plural']
crêpage de chignons,
crêpages de chignons,['plural']
crêpe,
crêpe Suzette,
crêperie,
crêperies,['plural']
crêpes,['plural']
crêpes Suzette,['plural']
crêpier,
crêpiers,['plural']
crêpière,['feminine']
crêpières,['plural']
crêt,
crête,
crêtes,['plural']
crêts,['plural']
crône,['alternative']
crônes,['plural']
ctre,
ctres,['plural']
cu,['alternative']
cube,
cube parfait,
cuberdons,
cubes,['plural']
cubes parfaits,['plural']
cubi,
cubicuboctaèdre,
cubicuboctaèdres,['plural']
cubis,['plural']
cubisme,
cubismes,['plural']
cubiste,
cubistes,['plural']
cubiteneur,
cubiteneurs,['plural']
cubitus,['plural']
cuboctaèdre,
cuboctaèdres,['plural']
cubohémioctaèdre,
cubohémioctaèdres,['plural']
cuboïde,
cuboïdes,['plural']
cubèbe,
cubèbe m archaically also,"['canonical', 'feminine']"
cubèbes,['plural']
cubébine,
cubébines,['plural']
cucu,['alternative']
cucul,
cuculs,['plural']
cucurbitacée,
cucurbitacées,['plural']
cucus,['plural']
cueillaison,
cueillaisons,['plural']
cueillette,
cueillettes,['plural']
cueilleur,['masculine']
cueilleurs,['plural']
cuesta,
cuestas,['plural']
cuichette,
cuichettes,['plural']
cuiller,['alternative']
cuiller à café,['alternative']
cuiller à pot,
cuiller à soupe,['alternative']
cuiller à thé,['alternative']
cuillers,['plural']
cuillers à café,['plural']
cuillers à pot,['plural']
cuillers à soupe,['plural']
cuillers à thé,['plural']
cuillerée,
cuillerées,['plural']
cuilleuse,['feminine']
cuilleuses,['plural']
cuillère,
cuillère en bois,
cuillère à café,
cuillère à caviar,
cuillère à dessert,
cuillère à glace,
cuillère à miel,
cuillère à moutarde,
cuillère à pamplemousse,
cuillère à pomme parisienne,
cuillère à sel,
cuillère à soda,
cuillère à soupe,
cuillère à sucre,
cuillère à table,
cuillère à thé,
cuillère à œuf,
cuillères,['plural']
cuillères en bois,['plural']
cuillères à café,['plural']
cuillères à caviar,['plural']
cuillères à dessert,['plural']
cuillères à glace,['plural']
cuillères à miel,['plural']
cuillères à moutarde,['plural']
cuillères à pamplemousse,['plural']
cuillères à pomme parisienne,['plural']
cuillères à sel,['plural']
cuillères à soda,['plural']
cuillères à soupe,['plural']
cuillères à sucre,['plural']
cuillères à table,['plural']
cuillères à thé,['plural']
cuillères à œuf,['plural']
cuir,
cuir chevelu,
cuirasse,
cuirasses,['plural']
cuirassier,['feminine']
cuirassiers,['plural']
cuirassé,
cuirassés,['plural']
cuirs,['plural']
cuirs chevelus,['plural']
cuisine,
cuisine de rue,
cuisine interne,
cuisines,['plural']
cuisines de rue,['plural']
cuisines de rues,['plural']
cuisines des rues,['plural']
cuisinette,
cuisinettes,['plural']
cuisinier,
cuisiniers,['plural']
cuisinière,['feminine']
cuisinières,['plural']
cuisinomane,
cuissage,
cuissard,
cuissarde,
cuissardes,['plural']
cuissards,['plural']
cuisse,
cuisse de grenouille,
cuisseau,['alternative']
cuisseaux,['plural']
cuisses,['plural']
cuisses de grenouille,['plural']
cuisson,
cuissons,['plural']
cuissot,
cuissots,['plural']
cuistance,
cuistances,
cuistancier,
cuistanciers,['plural']
cuistot,
cuistots,['plural']
cuistre,
cuistrerie,
cuistreries,['plural']
cuistres,['plural']
cuite,
cuites,['plural']
cuivre,
cuivrerie,
cuivreries,['plural']
cuivres,['plural']
cul,
cul-béni,['alternative']
cul-bénit,
cul-cul,['alternative']
cul-de-jatte,
cul-de-poule,
cul-de-sac,
cul-rond,
cul-terreux,
culasse,
culasses,['plural']
culbute,
culbutes,['plural']
culbuteur,
culbuteurs,['plural']
culdoscopie,
culdoscopies,['plural']
culmination,
culminations,['plural']
culot,
culots,['plural']
culotte,
culottes,['plural']
culpabilisation,
culpabilisations,['plural']
culpabilité,
culpabilités,['plural']
culs,['plural']
culs-bénis,['plural']
culs-bénits,['plural']
culs-de-jatte,['plural']
culs-de-poule,['plural']
culs-de-sac,['plural']
culs-ronds,['plural']
culs-terreux,['plural']
culte,
culte de la personnalité,
cultes,['plural']
cultes de la personnalité,['plural']
cultivateur,
cultivateurs,['plural']
cultivation,
cultivations,['plural']
cultivatrice,['feminine']
cultivatrices,['plural']
culto,
cultos,['plural']
culturalisme,
culturalismes,['plural']
culturaliste,
culturalistes,['plural']
culture,
culture du viol,
culture générale,
culture populaire,
cultures,['plural']
culturisme,
culturiste,
culturistes,['plural']
cultéranisme,
cultéranismes,['plural']
cumin,
cumins,['plural']
cummingtonite,
cummingtonites,['plural']
cumul,
cumul des mandats,
cumulard,
cumulards,['plural']
cumulateur,
cumulateurs,['plural']
cumuls,['plural']
cumuls des mandats,['plural']
cumulus,['plural']
cumène,
cuménol,
cuménols,['plural']
cunette,
cunettes,['plural']
cuniculiculture,
cuniculicultures,['plural']
cuniculture,
cunni,['alternative']
cunni,['plural']
cunnilingus,['plural']
cunéiforme,
cunéiformes,['plural']
cupidité,
cupidités,['plural']
cupidon,
cupidone,
cupidones,['plural']
cupidonne,['feminine']
cupidons,['plural']
cupressacée,
cupressacées,['plural']
cuprite,
cuproaluminium,
cuproaluminiums,['plural']
cupule,
cupules,['plural']
curabilité,
curabilités,['plural']
curage,
curages,['plural']
curaillon,
curaillons,['plural']
curarisation,
curarisations,['plural']
curatelle,
curatelles,['plural']
curateur,
curateurs,['plural']
curatif,
curatifs,['plural']
curatrice,['feminine']
curatrices,['plural']
curaçao,
curaçaos,['plural']
curculionidé,
curculionidés,['plural']
curcuma,
curcumas,['plural']
curcumine,
curcumines,['plural']
cure,
cure de désintox,['alternative']
cure de désintoxication,
cure de jouvence,
cure-dent,
cure-dents,['plural']
cures,['plural']
cures de désintox,['plural']
cures de désintoxication,['plural']
cures de jouvence,['plural']
curetage,
curetages,['plural']
cureton,
curetons,['plural']
curettage,['alternative']
curettages,['plural']
curette,
curettes,['plural']
curie,
curies,['plural']
curiethérapie,
curiethérapies,['plural']
curieuse,['plural']
curieuse,['feminine']
curieuses,['plural']
curieux,
curiosité,
curiosités,['plural']
curiste,
curistes,['plural']
curium,
curleur,
curleurs,['plural']
curleuse,['feminine']
curleuses,['plural']
curling,
curling en fauteuil roulant,
curond,['alternative']
curonds,['plural']
curriculum,
curriculum vitae,"['plural', 'traditional']"
curriculum vitae,['alternative']
curriculum vitæ,"['plural', 'traditional']"
curriculums,['plural']
curriculums vitae,"['error-unknown-tag', 'plural']"
curriculums vitæ,"['error-unknown-tag', 'plural']"
curry,
curryfication,
curryfications,['plural']
currys,['plural']
curseur,
curseurs,['plural']
cursive,
cursives,['plural']
cursus,['plural']
curvimètre,
curvimètres,['plural']
curé,
curée,
curées,['plural']
curés,['plural']
cus,['plural']
cuscute,
cuscutes,['plural']
cuspide,
cuspides,['plural']
custode,
custodes,['plural']
